Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.1",36286,6,2354,6,2354,0,0
"192.168.1.1",36287,2,884,2,884,0,0
"192.168.1.1",36300,3,1299,3,1299,0,0
"192.168.1.1",36301,2,884,2,884,0,0
"192.168.1.1",36315,6,2354,6,2354,0,0
"192.168.1.1",36319,1,310,1,310,0,0
"192.168.1.1",36338,6,2354,6,2354,0,0
"192.168.1.1",36352,6,2354,6,2354,0,0
"192.168.1.1",36355,6,2354,6,2354,0,0
"192.168.1.1",36358,1,415,1,415,0,0
"192.168.1.1",36359,1,92,1,92,0,0
"192.168.1.1",36361,1,349,1,349,0,0
"192.168.1.1",36363,1,369,1,369,0,0
"192.168.1.1",36364,6,2354,6,2354,0,0
"192.168.1.1",36372,1,92,1,92,0,0
"192.168.1.1",36376,1,353,1,353,0,0
"192.168.1.1",36378,6,2354,6,2354,0,0
"192.168.1.1",36383,1,427,1,427,0,0
"192.168.1.1",36385,6,2354,6,2354,0,0
"192.168.1.1",36391,6,2354,6,2354,0,0
"192.168.1.1",36394,2,884,2,884,0,0
"192.168.1.1",36401,1,427,1,427,0,0
"192.168.1.1",36407,1,92,1,92,0,0
"192.168.1.1",36420,1,92,1,92,0,0
"192.168.1.1",36422,6,2354,6,2354,0,0
"192.168.1.1",36423,6,2354,6,2354,0,0
"192.168.1.1",36424,6,2354,6,2354,0,0
"192.168.1.1",36434,2,884,2,884,0,0
"192.168.1.1",36437,2,884,2,884,0,0
"192.168.1.1",36442,1,92,1,92,0,0
"192.168.1.1",36443,2,884,2,884,0,0
"192.168.1.1",36446,3,976,3,976,0,0
"192.168.1.1",36448,1,349,1,349,0,0
"192.168.1.1",36451,2,884,2,884,0,0
"192.168.1.1",36464,7,2664,7,2664,0,0
"192.168.1.1",36473,6,2354,6,2354,0,0
"192.168.1.1",36501,1,427,1,427,0,0
"192.168.1.1",36504,8,3238,8,3238,0,0
"192.168.1.1",36527,2,884,2,884,0,0
"192.168.1.1",36536,12,4708,12,4708,0,0
"192.168.1.1",36558,6,2354,6,2354,0,0
"192.168.1.1",36576,2,884,2,884,0,0
"192.168.1.1",36584,6,2354,6,2354,0,0
"192.168.1.1",36588,2,884,2,884,0,0
"192.168.1.1",36589,6,2354,6,2354,0,0
"192.168.1.1",36592,6,2354,6,2354,0,0
"192.168.1.1",36600,1,92,1,92,0,0
"192.168.1.1",36607,1,92,1,92,0,0
"192.168.1.1",36609,6,2354,6,2354,0,0
"192.168.1.1",36610,6,2354,6,2354,0,0
"192.168.1.1",36611,2,884,2,884,0,0
"192.168.1.1",36615,2,884,2,884,0,0
"192.168.1.1",36622,2,884,2,884,0,0
"192.168.1.1",36638,6,2354,6,2354,0,0
"192.168.1.1",36640,6,2354,6,2354,0,0
"192.168.1.1",36651,3,1253,3,1253,0,0
"192.168.1.1",36656,2,884,2,884,0,0
"192.168.1.1",36659,6,2354,6,2354,0,0
"192.168.1.1",36663,2,884,2,884,0,0
"192.168.1.1",36664,2,884,2,884,0,0
"192.168.1.1",36675,12,4708,12,4708,0,0
"192.168.1.1",36681,1,92,1,92,0,0
"192.168.1.1",36682,2,884,2,884,0,0
"192.168.1.1",36687,1,415,1,415,0,0
"192.168.1.1",36689,1,427,1,427,0,0
"192.168.1.1",36697,6,2354,6,2354,0,0
"192.168.1.1",36701,2,884,2,884,0,0
"192.168.1.1",36710,1,92,1,92,0,0
"192.168.1.1",36711,2,884,2,884,0,0
"192.168.1.1",36722,6,2354,6,2354,0,0
"192.168.1.1",36752,6,2354,6,2354,0,0
"192.168.1.1",36765,6,2354,6,2354,0,0
"192.168.1.1",36767,6,2354,6,2354,0,0
"192.168.1.1",36777,6,2354,6,2354,0,0
"192.168.1.1",36789,6,2354,6,2354,0,0
"192.168.1.1",36794,2,884,2,884,0,0
"192.168.1.1",36797,1,417,1,417,0,0
"192.168.1.1",36801,2,884,2,884,0,0
"192.168.1.1",36802,2,884,2,884,0,0
"192.168.1.1",36803,6,2354,6,2354,0,0
"192.168.1.1",36811,1,425,1,425,0,0
"192.168.1.1",36821,6,2354,6,2354,0,0
"192.168.1.1",36831,6,2354,6,2354,0,0
"192.168.1.1",36852,2,884,2,884,0,0
"192.168.1.1",36858,3,976,3,976,0,0
"192.168.1.1",36859,2,884,2,884,0,0
"192.168.1.1",36863,1,415,1,415,0,0
"192.168.1.1",36875,2,884,2,884,0,0
"192.168.1.1",36878,3,976,3,976,0,0
"192.168.1.1",36890,6,2354,6,2354,0,0
"192.168.1.1",36892,1,353,1,353,0,0
"192.168.1.1",36897,2,884,2,884,0,0
"192.168.1.1",36899,1,92,1,92,0,0
"192.168.1.1",36906,1,427,1,427,0,0
"192.168.1.1",36916,2,884,2,884,0,0
"192.168.1.1",36917,2,884,2,884,0,0
"192.168.1.1",36918,1,92,1,92,0,0
"192.168.1.1",36921,1,310,1,310,0,0
"192.168.1.1",36926,6,2354,6,2354,0,0
"192.168.1.1",36939,6,2354,6,2354,0,0
"192.168.1.1",36950,2,884,2,884,0,0
"192.168.1.1",36955,6,2354,6,2354,0,0
"192.168.1.1",36958,2,884,2,884,0,0
"192.168.1.1",36959,2,884,2,884,0,0
"192.168.1.1",36960,1,417,1,417,0,0
"192.168.1.1",36961,1,425,1,425,0,0
"192.168.1.1",36963,1,92,1,92,0,0
"192.168.1.1",36983,1,92,1,92,0,0
"192.168.1.1",36984,1,92,1,92,0,0
"192.168.1.1",36992,6,2354,6,2354,0,0
"192.168.1.1",36996,1,369,1,369,0,0
"192.168.1.1",37012,2,884,2,884,0,0
"192.168.1.1",37013,1,427,1,427,0,0
"192.168.1.1",37041,3,1309,3,1309,0,0
"192.168.1.1",37042,1,362,1,362,0,0
"192.168.1.1",37048,1,425,1,425,0,0
"192.168.1.1",37060,2,884,2,884,0,0
"192.168.1.1",37062,2,884,2,884,0,0
"192.168.1.1",37067,4,1768,4,1768,0,0
"192.168.1.1",37071,6,2354,6,2354,0,0
"192.168.1.1",37072,6,2354,6,2354,0,0
"192.168.1.1",37078,6,2354,6,2354,0,0
"192.168.1.1",37081,6,2354,6,2354,0,0
"192.168.1.1",37082,6,2354,6,2354,0,0
"192.168.1.1",37084,6,2354,6,2354,0,0
"192.168.1.1",37092,12,4708,12,4708,0,0
"192.168.1.1",37093,6,2354,6,2354,0,0
"192.168.1.1",37098,6,2354,6,2354,0,0
"192.168.1.1",37108,6,2354,6,2354,0,0
"192.168.1.1",37114,1,92,1,92,0,0
"192.168.1.1",37117,3,1301,3,1301,0,0
"192.168.1.1",37122,2,884,2,884,0,0
"192.168.1.1",37135,2,884,2,884,0,0
"192.168.1.1",37151,1,310,1,310,0,0
"192.168.1.1",37181,6,2354,6,2354,0,0
"192.168.1.1",37190,6,2354,6,2354,0,0
"192.168.1.1",37202,1,425,1,425,0,0
"192.168.1.1",37203,6,2354,6,2354,0,0
"192.168.1.1",37204,1,417,1,417,0,0
"192.168.1.1",37222,2,884,2,884,0,0
"192.168.1.1",37224,2,884,2,884,0,0
"192.168.1.1",37225,6,2354,6,2354,0,0
"192.168.1.1",37234,6,2354,6,2354,0,0
"192.168.1.1",37236,2,884,2,884,0,0
"192.168.1.1",37237,6,2354,6,2354,0,0
"192.168.1.1",37239,2,884,2,884,0,0
"192.168.1.1",37249,6,2354,6,2354,0,0
"192.168.1.1",37252,2,884,2,884,0,0
"192.168.1.1",37258,1,92,1,92,0,0
"192.168.1.1",37269,1,92,1,92,0,0
"192.168.1.1",37274,1,92,1,92,0,0
"192.168.1.1",37279,1,349,1,349,0,0
"192.168.1.1",37280,1,310,1,310,0,0
"192.168.1.1",37281,2,884,2,884,0,0
"192.168.1.1",37282,6,2354,6,2354,0,0
"192.168.1.1",37283,1,415,1,415,0,0
"192.168.1.1",37290,6,2354,6,2354,0,0
"192.168.1.1",37291,2,884,2,884,0,0
"192.168.1.1",37296,6,2354,6,2354,0,0
"192.168.1.1",37297,1,92,1,92,0,0
"192.168.1.1",37300,1,92,1,92,0,0
"192.168.1.1",37310,2,884,2,884,0,0
"192.168.1.1",37321,2,884,2,884,0,0
"192.168.1.1",37324,1,433,1,433,0,0
"192.168.1.1",37329,1,92,1,92,0,0
"192.168.1.1",37344,8,3238,8,3238,0,0
"192.168.1.1",37353,6,2354,6,2354,0,0
"192.168.1.1",37359,1,92,1,92,0,0
"192.168.1.1",37360,6,2354,6,2354,0,0
"192.168.1.1",37361,6,2354,6,2354,0,0
"192.168.1.1",37369,6,2354,6,2354,0,0
"192.168.1.1",37374,12,4708,12,4708,0,0
"192.168.1.1",37397,6,2354,6,2354,0,0
"192.168.1.1",37402,6,2354,6,2354,0,0
"192.168.1.1",37418,2,884,2,884,0,0
"192.168.1.1",37423,6,2354,6,2354,0,0
"192.168.1.1",37426,6,2354,6,2354,0,0
"192.168.1.1",37436,12,4708,12,4708,0,0
"192.168.1.1",37444,2,884,2,884,0,0
"192.168.1.1",37455,8,3238,8,3238,0,0
"192.168.1.1",37471,2,884,2,884,0,0
"192.168.1.1",37477,6,2354,6,2354,0,0
"192.168.1.1",37479,6,2354,6,2354,0,0
"192.168.1.1",37486,2,884,2,884,0,0
"192.168.1.1",37494,2,884,2,884,0,0
"192.168.1.1",37499,1,92,1,92,0,0
"192.168.1.1",37501,2,884,2,884,0,0
"192.168.1.1",37507,1,92,1,92,0,0
"192.168.1.1",37518,1,415,1,415,0,0
"192.168.1.1",37522,1,92,1,92,0,0
"192.168.1.1",37527,1,433,1,433,0,0
"192.168.1.1",37529,2,884,2,884,0,0
"192.168.1.1",37534,2,884,2,884,0,0
"192.168.1.1",37541,6,2354,6,2354,0,0
"192.168.1.1",37546,6,2354,6,2354,0,0
"192.168.1.1",37547,6,2354,6,2354,0,0
"192.168.1.1",37550,6,2354,6,2354,0,0
"192.168.1.1",37554,2,884,2,884,0,0
"192.168.1.1",37568,2,884,2,884,0,0
"192.168.1.1",37573,1,92,1,92,0,0
"192.168.1.1",37574,7,2769,7,2769,0,0
"192.168.1.1",37576,2,884,2,884,0,0
"192.168.1.1",37577,1,427,1,427,0,0
"192.168.1.1",37585,2,884,2,884,0,0
"192.168.1.1",37586,1,427,1,427,0,0
"192.168.1.1",37610,6,2354,6,2354,0,0
"192.168.1.1",37633,1,362,1,362,0,0
"192.168.1.1",37646,6,2354,6,2354,0,0
"192.168.1.1",37664,3,1301,3,1301,0,0
"192.168.1.1",37683,6,2354,6,2354,0,0
"192.168.1.1",37689,6,2354,6,2354,0,0
"192.168.1.1",37693,1,92,1,92,0,0
"192.168.1.1",37707,2,884,2,884,0,0
"192.168.1.1",37719,2,884,2,884,0,0
"192.168.1.1",37725,1,92,1,92,0,0
"192.168.1.1",37730,2,884,2,884,0,0
"192.168.1.1",37734,6,2354,6,2354,0,0
"192.168.1.1",37736,1,92,1,92,0,0
"192.168.1.1",37745,2,884,2,884,0,0
"192.168.1.1",37746,6,2354,6,2354,0,0
"192.168.1.1",37751,2,884,2,884,0,0
"192.168.1.1",37758,2,884,2,884,0,0
"192.168.1.1",37764,2,884,2,884,0,0
"192.168.1.1",37767,1,427,1,427,0,0
"192.168.1.1",37780,2,884,2,884,0,0
"192.168.1.1",37781,6,2354,6,2354,0,0
"192.168.1.1",37785,2,884,2,884,0,0
"192.168.1.1",37787,2,884,2,884,0,0
"192.168.1.1",37807,2,884,2,884,0,0
"192.168.1.1",37814,6,2354,6,2354,0,0
"192.168.1.1",37833,1,92,1,92,0,0
"192.168.1.1",37837,2,884,2,884,0,0
"192.168.1.1",37851,1,92,1,92,0,0
"192.168.1.1",37865,1,433,1,433,0,0
"192.168.1.1",37867,1,425,1,425,0,0
"192.168.1.1",37876,6,2354,6,2354,0,0
"192.168.1.1",37887,6,2354,6,2354,0,0
"192.168.1.1",37889,1,92,1,92,0,0
"192.168.1.1",37891,1,92,1,92,0,0
"192.168.1.1",37916,6,2354,6,2354,0,0
"192.168.1.1",37928,2,884,2,884,0,0
"192.168.1.1",37936,1,92,1,92,0,0
"192.168.1.1",37939,2,884,2,884,0,0
"192.168.1.1",37953,1,92,1,92,0,0
"192.168.1.1",37954,1,92,1,92,0,0
"192.168.1.1",37963,2,884,2,884,0,0
"192.168.1.1",37967,6,2354,6,2354,0,0
"192.168.1.1",37971,6,2354,6,2354,0,0
"192.168.1.1",37980,6,2354,6,2354,0,0
"192.168.1.1",37983,2,884,2,884,0,0
"192.168.1.1",37994,1,433,1,433,0,0
"192.168.1.1",37996,2,884,2,884,0,0
"192.168.1.1",38000,6,2354,6,2354,0,0
"192.168.1.1",38001,2,884,2,884,0,0
"192.168.1.1",38002,6,2354,6,2354,0,0
"192.168.1.1",38018,1,310,1,310,0,0
"192.168.1.1",38020,6,2354,6,2354,0,0
"192.168.1.1",38021,1,417,1,417,0,0
"192.168.1.1",38028,1,433,1,433,0,0
"192.168.1.1",38033,6,2354,6,2354,0,0
"192.168.1.1",38049,2,884,2,884,0,0
"192.168.1.1",38062,1,92,1,92,0,0
"192.168.1.1",38066,1,92,1,92,0,0
"192.168.1.1",38067,1,425,1,425,0,0
"192.168.1.1",38068,2,884,2,884,0,0
"192.168.1.1",38070,2,884,2,884,0,0
"192.168.1.1",38079,8,3238,8,3238,0,0
"192.168.1.1",38080,1,92,1,92,0,0
"192.168.1.1",38083,1,92,1,92,0,0
"192.168.1.1",38084,2,884,2,884,0,0
"192.168.1.1",38095,6,2354,6,2354,0,0
"192.168.1.1",38101,6,2354,6,2354,0,0
"192.168.1.1",38126,2,884,2,884,0,0
"192.168.1.1",38127,2,884,2,884,0,0
"192.168.1.1",38132,6,2354,6,2354,0,0
"192.168.1.1",38134,6,2354,6,2354,0,0
"192.168.1.1",38137,2,884,2,884,0,0
"192.168.1.1",38149,6,2354,6,2354,0,0
"192.168.1.1",38164,1,369,1,369,0,0
"192.168.1.1",38166,2,884,2,884,0,0
"192.168.1.1",38167,6,2354,6,2354,0,0
"192.168.1.1",38172,8,3238,8,3238,0,0
"192.168.1.1",38175,2,884,2,884,0,0
"192.168.1.1",38181,3,1299,3,1299,0,0
"192.168.1.1",38183,2,884,2,884,0,0
"192.168.1.1",38195,7,2779,7,2779,0,0
"192.168.1.1",38197,2,884,2,884,0,0
"192.168.1.1",38200,2,884,2,884,0,0
"192.168.1.1",38208,2,884,2,884,0,0
"192.168.1.1",38217,4,1768,4,1768,0,0
"192.168.1.1",38230,2,884,2,884,0,0
"192.168.1.1",38233,2,884,2,884,0,0
"192.168.1.1",38235,6,2354,6,2354,0,0
"192.168.1.1",38250,2,884,2,884,0,0
"192.168.1.1",38253,1,310,1,310,0,0
"192.168.1.1",38265,6,2354,6,2354,0,0
"192.168.1.1",38269,12,4708,12,4708,0,0
"192.168.1.1",38272,7,2779,7,2779,0,0
"192.168.1.1",38274,2,884,2,884,0,0
"192.168.1.1",38281,6,2354,6,2354,0,0
"192.168.1.1",38285,2,884,2,884,0,0
"192.168.1.1",38286,2,884,2,884,0,0
"192.168.1.1",38299,6,2354,6,2354,0,0
"192.168.1.1",38303,2,884,2,884,0,0
"192.168.1.1",38322,6,2354,6,2354,0,0
"192.168.1.1",38326,6,2354,6,2354,0,0
"192.168.1.1",38328,6,2354,6,2354,0,0
"192.168.1.1",38329,1,92,1,92,0,0
"192.168.1.1",38346,1,92,1,92,0,0
"192.168.1.1",38351,2,884,2,884,0,0
"192.168.1.1",38362,2,884,2,884,0,0
"192.168.1.1",38386,6,2354,6,2354,0,0
"192.168.1.1",38390,6,2354,6,2354,0,0
"192.168.1.1",38401,1,427,1,427,0,0
"192.168.1.1",38412,2,884,2,884,0,0
"192.168.1.1",38413,2,884,2,884,0,0
"192.168.1.1",38427,6,2354,6,2354,0,0
"192.168.1.1",38451,1,92,1,92,0,0
"192.168.1.1",38457,1,92,1,92,0,0
"192.168.1.1",38458,1,433,1,433,0,0
"192.168.1.1",38463,1,92,1,92,0,0
"192.168.1.1",38469,1,425,1,425,0,0
"192.168.1.1",38471,2,884,2,884,0,0
"192.168.1.1",38475,6,2354,6,2354,0,0
"192.168.1.1",38500,2,884,2,884,0,0
"192.168.1.1",38505,6,2354,6,2354,0,0
"192.168.1.1",38506,2,884,2,884,0,0
"192.168.1.1",38513,1,92,1,92,0,0
"192.168.1.1",38515,1,92,1,92,0,0
"192.168.1.1",38517,6,2354,6,2354,0,0
"192.168.1.1",38518,2,884,2,884,0,0
"192.168.1.1",38520,7,2446,7,2446,0,0
"192.168.1.1",38523,1,92,1,92,0,0
"192.168.1.1",38540,2,884,2,884,0,0
"192.168.1.1",38541,1,92,1,92,0,0
"192.168.1.1",38545,1,92,1,92,0,0
"192.168.1.1",38547,6,2354,6,2354,0,0
"192.168.1.1",38549,1,92,1,92,0,0
"192.168.1.1",38552,8,3238,8,3238,0,0
"192.168.1.1",38554,1,369,1,369,0,0
"192.168.1.1",38567,6,2354,6,2354,0,0
"192.168.1.1",38570,2,884,2,884,0,0
"192.168.1.1",38572,1,362,1,362,0,0
"192.168.1.1",38583,2,884,2,884,0,0
"192.168.1.1",38594,1,310,1,310,0,0
"192.168.1.1",38597,6,2354,6,2354,0,0
"192.168.1.1",38599,1,425,1,425,0,0
"192.168.1.1",38606,2,884,2,884,0,0
"192.168.1.1",38621,1,425,1,425,0,0
"192.168.1.1",38622,9,3330,9,3330,0,0
"192.168.1.1",38623,6,2354,6,2354,0,0
"192.168.1.1",38629,6,2354,6,2354,0,0
"192.168.1.1",38635,1,369,1,369,0,0
"192.168.1.1",38637,2,884,2,884,0,0
"192.168.1.1",38644,2,884,2,884,0,0
"192.168.1.1",38649,6,2354,6,2354,0,0
"192.168.1.1",38662,2,884,2,884,0,0
"192.168.1.1",38664,1,369,1,369,0,0
"192.168.1.1",38668,1,92,1,92,0,0
"192.168.1.1",38674,2,884,2,884,0,0
"192.168.1.1",38680,1,310,1,310,0,0
"192.168.1.1",38682,6,2354,6,2354,0,0
"192.168.1.1",38684,1,310,1,310,0,0
"192.168.1.1",38693,4,1768,4,1768,0,0
"192.168.1.1",38694,2,884,2,884,0,0
"192.168.1.1",38696,6,2354,6,2354,0,0
"192.168.1.1",38700,6,2354,6,2354,0,0
"192.168.1.1",38718,2,884,2,884,0,0
"192.168.1.1",38719,1,92,1,92,0,0
"192.168.1.1",38723,2,884,2,884,0,0
"192.168.1.1",38728,6,2354,6,2354,0,0
"192.168.1.1",38754,1,427,1,427,0,0
"192.168.1.1",38759,1,310,1,310,0,0
"192.168.1.1",38762,2,884,2,884,0,0
"192.168.1.1",38777,2,884,2,884,0,0
"192.168.1.1",38790,1,92,1,92,0,0
"192.168.1.1",38800,2,884,2,884,0,0
"192.168.1.1",38805,2,884,2,884,0,0
"192.168.1.1",38807,6,2354,6,2354,0,0
"192.168.1.1",38808,1,92,1,92,0,0
"192.168.1.1",38810,1,92,1,92,0,0
"192.168.1.1",38818,2,884,2,884,0,0
"192.168.1.1",38828,6,2354,6,2354,0,0
"192.168.1.1",38839,3,1194,3,1194,0,0
"192.168.1.1",38841,2,884,2,884,0,0
"192.168.1.1",38842,2,884,2,884,0,0
"192.168.1.1",38844,1,369,1,369,0,0
"192.168.1.1",38847,2,884,2,884,0,0
"192.168.1.1",38855,1,310,1,310,0,0
"192.168.1.1",38857,2,884,2,884,0,0
"192.168.1.1",38859,1,417,1,417,0,0
"192.168.1.1",38865,2,884,2,884,0,0
"192.168.1.1",38871,7,2771,7,2771,0,0
"192.168.1.1",38873,3,1309,3,1309,0,0
"192.168.1.1",38880,6,2354,6,2354,0,0
"192.168.1.1",38883,2,884,2,884,0,0
"192.168.1.1",38902,1,92,1,92,0,0
"192.168.1.1",38913,6,2354,6,2354,0,0
"192.168.1.1",38925,8,3238,8,3238,0,0
"192.168.1.1",38942,6,2354,6,2354,0,0
"192.168.1.1",38965,4,1768,4,1768,0,0
"192.168.1.1",38968,2,884,2,884,0,0
"192.168.1.1",38974,6,2354,6,2354,0,0
"192.168.1.1",38975,6,2354,6,2354,0,0
"192.168.1.1",38983,1,92,1,92,0,0
"192.168.1.1",38993,2,884,2,884,0,0
"192.168.1.1",38994,6,2354,6,2354,0,0
"192.168.1.1",38998,1,92,1,92,0,0
"192.168.1.1",39006,2,884,2,884,0,0
"192.168.1.1",39007,6,2354,6,2354,0,0
"192.168.1.1",39012,6,2354,6,2354,0,0
"192.168.1.1",39015,1,310,1,310,0,0
"192.168.1.1",39019,2,884,2,884,0,0
"192.168.1.1",39034,1,369,1,369,0,0
"192.168.1.1",39035,1,369,1,369,0,0
"192.168.1.1",39053,6,2354,6,2354,0,0
"192.168.1.1",39064,6,2354,6,2354,0,0
"192.168.1.1",39073,1,362,1,362,0,0
"192.168.1.1",39080,2,884,2,884,0,0
"192.168.1.1",39103,1,92,1,92,0,0
"192.168.1.1",39108,1,92,1,92,0,0
"192.168.1.1",39145,12,4708,12,4708,0,0
"192.168.1.1",39165,6,2354,6,2354,0,0
"192.168.1.1",39172,6,2354,6,2354,0,0
"192.168.1.1",39174,6,2354,6,2354,0,0
"192.168.1.1",39182,6,2354,6,2354,0,0
"192.168.1.1",39186,8,3238,8,3238,0,0
"192.168.1.1",39195,1,92,1,92,0,0
"192.168.1.1",39201,1,92,1,92,0,0
"192.168.1.1",39204,2,884,2,884,0,0
"192.168.1.1",39205,2,884,2,884,0,0
"192.168.1.1",39213,6,2354,6,2354,0,0
"192.168.1.1",39219,1,92,1,92,0,0
"192.168.1.1",39224,2,884,2,884,0,0
"192.168.1.1",39236,1,427,1,427,0,0
"192.168.1.1",39238,2,884,2,884,0,0
"192.168.1.1",39243,2,884,2,884,0,0
"192.168.1.1",39244,9,3655,9,3655,0,0
"192.168.1.1",39247,2,884,2,884,0,0
"192.168.1.1",39248,6,2354,6,2354,0,0
"192.168.1.1",39251,2,884,2,884,0,0
"192.168.1.1",39252,1,92,1,92,0,0
"192.168.1.1",39261,1,362,1,362,0,0
"192.168.1.1",39262,2,884,2,884,0,0
"192.168.1.1",39267,2,884,2,884,0,0
"192.168.1.1",39268,2,884,2,884,0,0
"192.168.1.1",39275,6,2354,6,2354,0,0
"192.168.1.1",39278,6,2354,6,2354,0,0
"192.168.1.1",39284,6,2354,6,2354,0,0
"192.168.1.1",39306,6,2354,6,2354,0,0
"192.168.1.1",39307,1,92,1,92,0,0
"192.168.1.1",39318,6,2354,6,2354,0,0
"192.168.1.1",39333,1,310,1,310,0,0
"192.168.1.1",39343,1,417,1,417,0,0
"192.168.1.1",39344,6,2354,6,2354,0,0
"192.168.1.1",39358,6,2354,6,2354,0,0
"192.168.1.1",39365,6,2354,6,2354,0,0
"192.168.1.1",39366,1,310,1,310,0,0
"192.168.1.1",39369,1,92,1,92,0,0
"192.168.1.1",39379,2,884,2,884,0,0
"192.168.1.1",39393,1,425,1,425,0,0
"192.168.1.1",39395,6,2354,6,2354,0,0
"192.168.1.1",39414,2,884,2,884,0,0
"192.168.1.1",39427,2,884,2,884,0,0
"192.168.1.1",39430,6,2354,6,2354,0,0
"192.168.1.1",39443,1,92,1,92,0,0
"192.168.1.1",39445,2,884,2,884,0,0
"192.168.1.1",39447,2,884,2,884,0,0
"192.168.1.1",39475,2,884,2,884,0,0
"192.168.1.1",39480,6,2354,6,2354,0,0
"192.168.1.1",39483,6,2354,6,2354,0,0
"192.168.1.1",39512,1,310,1,310,0,0
"192.168.1.1",39514,6,2354,6,2354,0,0
"192.168.1.1",39523,1,92,1,92,0,0
"192.168.1.1",39526,2,884,2,884,0,0
"192.168.1.1",39529,12,4708,12,4708,0,0
"192.168.1.1",39536,1,92,1,92,0,0
"192.168.1.1",39541,2,884,2,884,0,0
"192.168.1.1",39547,1,92,1,92,0,0
"192.168.1.1",39564,6,2354,6,2354,0,0
"192.168.1.1",39574,6,2354,6,2354,0,0
"192.168.1.1",39575,1,92,1,92,0,0
"192.168.1.1",39589,6,2354,6,2354,0,0
"192.168.1.1",39591,2,884,2,884,0,0
"192.168.1.1",39602,1,92,1,92,0,0
"192.168.1.1",39608,6,2354,6,2354,0,0
"192.168.1.1",39611,1,362,1,362,0,0
"192.168.1.1",39617,2,884,2,884,0,0
"192.168.1.1",39643,3,976,3,976,0,0
"192.168.1.1",39663,2,884,2,884,0,0
"192.168.1.1",39672,1,427,1,427,0,0
"192.168.1.1",39675,6,2354,6,2354,0,0
"192.168.1.1",39676,6,2354,6,2354,0,0
"192.168.1.1",39677,6,2354,6,2354,0,0
"192.168.1.1",39689,6,2354,6,2354,0,0
"192.168.1.1",39697,1,417,1,417,0,0
"192.168.1.1",39712,2,884,2,884,0,0
"192.168.1.1",39723,6,2354,6,2354,0,0
"192.168.1.1",39729,6,2354,6,2354,0,0
"192.168.1.1",39731,7,2446,7,2446,0,0
"192.168.1.1",39739,9,3330,9,3330,0,0
"192.168.1.1",39743,3,1194,3,1194,0,0
"192.168.1.1",39745,2,884,2,884,0,0
"192.168.1.1",39746,6,2354,6,2354,0,0
"192.168.1.1",39753,2,884,2,884,0,0
"192.168.1.1",39757,1,417,1,417,0,0
"192.168.1.1",39759,2,884,2,884,0,0
"192.168.1.1",39761,1,92,1,92,0,0
"192.168.1.1",39769,2,884,2,884,0,0
"192.168.1.1",39781,6,2354,6,2354,0,0
"192.168.1.1",39785,6,2354,6,2354,0,0
"192.168.1.1",39791,1,362,1,362,0,0
"192.168.1.1",39799,2,884,2,884,0,0
"192.168.1.1",39808,2,884,2,884,0,0
"192.168.1.1",39809,6,2354,6,2354,0,0
"192.168.1.1",39811,6,2354,6,2354,0,0
"192.168.1.1",39821,1,369,1,369,0,0
"192.168.1.1",39834,2,884,2,884,0,0
"192.168.1.1",39861,6,2354,6,2354,0,0
"192.168.1.1",39873,6,2354,6,2354,0,0
"192.168.1.1",39907,2,884,2,884,0,0
"192.168.1.1",39914,6,2354,6,2354,0,0
"192.168.1.1",39930,2,884,2,884,0,0
"192.168.1.1",39938,2,884,2,884,0,0
"192.168.1.1",39942,1,92,1,92,0,0
"192.168.1.1",39943,6,2354,6,2354,0,0
"192.168.1.1",39950,2,884,2,884,0,0
"192.168.1.1",39952,1,92,1,92,0,0
"192.168.1.1",39958,6,2354,6,2354,0,0
"192.168.1.1",39977,2,884,2,884,0,0
"192.168.1.1",39982,6,2354,6,2354,0,0
"192.168.1.1",39991,1,92,1,92,0,0
"192.168.1.1",39993,2,884,2,884,0,0
"192.168.1.1",39997,2,884,2,884,0,0
"192.168.1.1",39999,1,92,1,92,0,0
"192.168.1.1",40000,6,2354,6,2354,0,0
"192.168.1.1",40006,2,884,2,884,0,0
"192.168.1.1",40025,2,884,2,884,0,0
"192.168.1.1",40042,6,2354,6,2354,0,0
"192.168.1.1",40047,8,3238,8,3238,0,0
"192.168.1.1",40054,6,2354,6,2354,0,0
"192.168.1.1",40055,1,417,1,417,0,0
"192.168.1.1",40058,2,884,2,884,0,0
"192.168.1.1",40071,12,4708,12,4708,0,0
"192.168.1.1",40074,6,2354,6,2354,0,0
"192.168.1.1",40075,6,2354,6,2354,0,0
"192.168.1.1",40082,6,2354,6,2354,0,0
"192.168.1.1",40084,2,884,2,884,0,0
"192.168.1.1",40088,2,884,2,884,0,0
"192.168.1.1",40092,1,417,1,417,0,0
"192.168.1.1",40099,2,884,2,884,0,0
"192.168.1.1",40124,2,884,2,884,0,0
"192.168.1.1",40135,2,884,2,884,0,0
"192.168.1.1",40136,2,884,2,884,0,0
"192.168.1.1",40142,6,2354,6,2354,0,0
"192.168.1.1",40143,2,884,2,884,0,0
"192.168.1.1",40151,2,884,2,884,0,0
"192.168.1.1",40158,1,415,1,415,0,0
"192.168.1.1",40174,2,884,2,884,0,0
"192.168.1.1",40182,2,884,2,884,0,0
"192.168.1.1",40184,2,884,2,884,0,0
"192.168.1.1",40190,2,884,2,884,0,0
"192.168.1.1",40192,1,92,1,92,0,0
